wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1139.7278,0,0.15467,3.732e-07,55.992,56.147
1139.7378,0,0.15466,3.732e-07,56.002,56.156
1139.7478,0,0.15467,3.7321e-07,56.011,56.166
1139.7579,0,0.15466,3.7321e-07,56.02,56.175
1139.7679,0,0.15467,3.7322e-07,56.03,56.184
1139.7779,0,0.15467,3.7322e-07,56.039,56.194
1139.7880,0,0.15466,3.7323e-07,56.048,56.203
1139.7980,0,0.15466,3.7323e-07,56.058,56.212
1139.8080,0,0.15467,3.7324e-07,56.067,56.222
1139.8181,0,0.15466,3.7325e-07,56.076,56.231
1139.8281,0,0.15467,3.7325e-07,56.086,56.24
1139.8382,0,0.15466,3.7326e-07,56.095,56.25
1139.8482,0,0.15466,3.7326e-07,56.104,56.259
1139.8582,0,0.15467,3.7327e-07,56.114,56.268
1139.8683,0,0.15467,3.7327e-07,56.123,56.278
1139.8783,0,0.15466,3.7328e-07,56.132,56.287
1139.8883,0,0.15467,3.7328e-07,56.142,56.296
1139.8984,0,0.15466,3.7329e-07,56.151,56.306
1139.9084,0,0.15467,3.7329e-07,56.16,56.315
1139.9184,0,0.15467,3.733e-07,56.169,56.324
1139.9285,0,0.15466,3.733e-07,56.179,56.333
1139.9385,0,0.15467,3.733e-07,56.188,56.343
1139.9486,0,0.15467,3.7331e-07,56.197,56.352
1139.9586,0,0.15466,3.7331e-07,56.207,56.361
1139.9686,0,0.15466,3.7332e-07,56.216,56.371
1139.9787,0,0.15467,3.7332e-07,56.225,56.38
1139.9887,0,0.15467,3.7333e-07,56.234,56.389
1139.9987,0,0.15466,3.7333e-07,56.244,56.398
1140.0088,0,0.15466,3.7334e-07,56.253,56.407
1140.0188,0,0.15467,3.7334e-07,56.262,56.416
1140.0288,0,0.15467,3.7335e-07,56.271,56.425
1140.0389,0,0.15466,3.7335e-07,56.279,56.434
1140.0489,0,0.15467,3.7335e-07,56.288,56.443
1140.0589,0,0.15466,3.7336e-07,56.297,56.452
1140.0690,0,0.15467,3.7336e-07,56.306,56.461
1140.0790,0,0.15467,3.7337e-07,56.315,56.47
1140.0891,0,0.15466,3.7337e-07,56.324,56.479
1140.0991,0,0.15466,3.7338e-07,56.333,56.488
1140.1091,0,0.15467,3.7338e-07,56.342,56.496
1140.1192,0,0.15466,3.7338e-07,56.351,56.505
1140.1292,0,0.15467,3.7339e-07,56.36,56.514
1140.1392,0,0.15466,3.7339e-07,56.368,56.523
1140.1493,0,0.15467,3.734e-07,56.377,56.532
1140.1593,0,0.15467,3.734e-07,56.386,56.541
1140.1693,0,0.15466,3.734e-07,56.395,56.55
1140.1794,0,0.15466,3.7341e-07,56.404,56.559
1140.1894,0,0.15467,3.7341e-07,56.413,56.568
1140.1995,0,0.15467,3.7341e-07,56.422,56.576
1140.2095,0,0.15466,3.7342e-07,56.431,56.585
1140.2195,0,0.15466,3.7342e-07,56.44,56.594
1140.2296,0,0.15467,3.7342e-07,56.448,56.603
1140.2396,0,0.15467,3.7343e-07,56.457,56.612
1140.2496,0,0.15466,3.7343e-07,56.466,56.621
1140.2597,0,0.15467,3.7343e-07,56.475,56.63
1140.2697,0,0.15466,3.7344e-07,56.484,56.639
1140.2797,0,0.15467,3.7344e-07,56.493,56.647
1140.2898,0,0.15467,3.7344e-07,56.502,56.656
1140.2998,0,0.15466,3.7345e-07,56.51,56.665
1140.3098,0,0.15466,3.7345e-07,56.519,56.674
1140.3199,0,0.15467,3.7345e-07,56.528,56.683
1140.3299,0,0.15467,3.7346e-07,56.537,56.692
1140.3400,0,0.15467,3.7346e-07,56.546,56.701
1140.3500,0,0.15466,3.7346e-07,56.555,56.709
1140.3600,0,0.15467,3.7347e-07,56.564,56.718
1140.3701,0,0.15467,3.7347e-07,56.572,56.727
1140.3801,0,0.15466,3.7347e-07,56.581,56.736
1140.3901,0,0.15466,3.7347e-07,56.59,56.745
1140.4002,0,0.15467,3.7348e-07,56.599,56.754
1140.4102,0,0.15467,3.7348e-07,56.608,56.763
1140.4202,0,0.15466,3.7348e-07,56.617,56.771
1140.4303,0,0.15466,3.7349e-07,56.626,56.78
1140.4403,0,0.15467,3.7349e-07,56.634,56.789
1140.4504,0,0.15467,3.7349e-07,56.643,56.798
1140.4604,0,0.15466,3.7349e-07,56.652,56.807
1140.4704,0,0.15466,3.735e-07,56.661,56.816
1140.4805,0,0.15467,3.735e-07,56.67,56.824
1140.4905,0,0.15466,3.735e-07,56.679,56.833
1140.5005,0,0.15467,3.735e-07,56.687,56.842
1140.5106,0,0.15466,3.735e-07,56.696,56.851
1140.5206,0,0.15466,3.7351e-07,56.705,56.86
1140.5306,0,0.15467,3.7351e-07,56.714,56.869
1140.5407,0,0.15466,3.7351e-07,56.723,56.878
1140.5507,0,0.15467,3.7351e-07,56.732,56.887
1140.5607,0,0.15466,3.7351e-07,56.741,56.896
