wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1328.1000,0,0.7425,2.4184e-09,2478.5,2479.2
1328.7000,0,0.7425,2.424e-09,2475.3,2476
1329.3000,0,0.7425,2.4296e-09,2472.1,2472.8
1329.9000,0,0.7425,2.4351e-09,2468.8,2469.5
1330.5000,0,0.7425,2.4405e-09,2465.5,2466.2
1331.1000,0,0.7425,2.4458e-09,2462.1,2462.9
1331.7000,0,0.7425,2.4511e-09,2458.8,2459.5
1332.3000,0,0.7425,2.4563e-09,2455.3,2456.1
1332.9000,0,0.7425,2.4614e-09,2451.8,2452.6
1333.5000,0,0.7425,2.4664e-09,2448.3,2449.1
1334.1000,0,0.7425,2.4713e-09,2444.8,2445.5
1334.7000,0,0.7425,2.4762e-09,2441.2,2441.9
1335.3000,0,0.7425,2.481e-09,2437.6,2438.3
1335.9000,0,0.7425,2.4857e-09,2433.9,2434.6
1336.5000,0,0.7425,2.4904e-09,2430.2,2430.9
1337.1000,0,0.7425,2.495e-09,2426.5,2427.2
1337.7000,0,0.7425,2.4996e-09,2422.7,2423.4
1338.3000,0,0.7425,2.5046e-09,2418.9,2419.6
1338.9000,0,0.7425,2.51e-09,2415,2415.8
1339.5000,0,0.7425,2.5157e-09,2411.2,2411.9
1340.1000,0,0.7425,2.5219e-09,2407.3,2408
1340.7000,0,0.7425,2.5284e-09,2403.3,2404.1
1341.3000,0,0.7425,2.5353e-09,2399.4,2400.1
1341.9000,0,0.7425,2.5427e-09,2395.4,2396.1
1342.5000,0,0.7425,2.5503e-09,2391.4,2392.1
1343.1000,0,0.7425,2.5583e-09,2387.3,2388.1
1343.7000,0,0.7425,2.5662e-09,2383.2,2384
1344.3000,0,0.7425,2.574e-09,2379.1,2379.9
1344.9000,0,0.7425,2.5818e-09,2375,2375.8
1345.5000,0,0.7425,2.5894e-09,2370.9,2371.6
1346.1000,0,0.7425,2.597e-09,2366.7,2367.4
1346.7000,0,0.7425,2.6045e-09,2362.5,2363.2
1347.3000,0,0.7425,2.6119e-09,2358.3,2359
1347.9000,0,0.7425,2.6191e-09,2354,2354.8
1348.5000,0,0.7425,2.6263e-09,2349.8,2350.5
1349.1000,0,0.7425,2.6332e-09,2345.5,2346.2
1349.7000,0,0.7425,2.64e-09,2341.2,2341.9
1350.3000,0,0.7425,2.6466e-09,2336.6,2337.3
1350.9000,0,0.7425,2.6531e-09,2331.6,2332.3
1351.5000,0,0.7425,2.6594e-09,2326.6,2327.4
1352.1000,0,0.7425,2.6655e-09,2321.6,2322.4
1352.7000,0,0.7425,0.072043,2316.6,2317.4
1353.3000,0,0.7425,0.57631,2311.6,2312.9
1353.9000,0,0.7425,1.0804,2306.6,2308.4
1354.5000,0,0.7425,1.1524,2301.5,2303.4
1355.1000,0,0.7425,1.1524,2296.5,2298.4
1355.7000,0,0.7425,1.1524,2291.4,2293.3
1356.3000,0,0.7425,1.1524,2286.3,2288.2
1356.9000,0,0.7425,1.1524,2281.3,2283.2
1357.5000,0,0.7425,1.1524,2276.2,2278.1
1358.1000,0,0.7425,1.0804,2271.1,2272.9
1358.7000,0,0.7425,0.57613,2266,2267.3
1359.3000,0,0.7425,0.072012,2260.9,2261.7
1359.9000,0,0.7425,2.7431e-09,2255.8,2256.5
1360.5000,0,0.7425,2.7512e-09,2250.7,2251.4
1361.1000,0,0.7425,2.76e-09,2245.6,2246.3
1361.7000,0,0.7425,2.7693e-09,2240.4,2241.2
1362.3000,0,0.7425,2.7792e-09,2235.3,2236.1
1362.9000,0,0.7425,2.7895e-09,2230.2,2231
1363.5000,0,0.7425,2.8e-09,2225.1,2225.8
1364.1000,0,0.7425,2.8104e-09,2220,2220.7
1364.7000,0,0.7425,2.8206e-09,2214.9,2215.6
1365.3000,0,0.7425,2.8308e-09,2209.8,2210.5
1365.9000,0,0.7425,2.8409e-09,2204.7,2205.4
1366.5000,0,0.7425,2.8509e-09,2199.6,2200.3
1367.1000,0,0.7425,2.8608e-09,2194.5,2195.2
1367.7000,0,0.7425,2.8706e-09,2189.4,2190.1
1368.3000,0,0.7425,2.8803e-09,2184.3,2185
1368.9000,0,0.7425,2.8899e-09,2179.2,2179.9
1369.5000,0,0.7425,2.8995e-09,2174.1,2174.9
1370.1000,0,0.7425,2.9089e-09,2169.1,2169.8
1370.7000,0,0.7425,2.9183e-09,2164,2164.7
1371.3000,0,0.7425,2.9276e-09,2159,2159.7
1371.9000,0,0.7425,2.9368e-09,2153.9,2154.7
1372.5000,0,0.7425,2.9459e-09,2148.9,2149.6
1373.1000,0,0.7425,2.9549e-09,2143.9,2144.6
1373.7000,0,0.7425,2.9639e-09,2138.9,2139.6
1374.3000,0,0.7425,2.9727e-09,2133.9,2134.6
1374.9000,0,0.7425,2.9815e-09,2128.9,2129.7
1375.5000,0,0.7425,2.9902e-09,2124,2124.7
1376.1000,0,0.7425,2.9989e-09,2119,2119.8
1376.7000,0,0.7425,3.0074e-09,2114.1,2114.8
1377.3000,0,0.7425,3.016e-09,2109.1,2109.9
1377.9000,0,0.7425,3.0247e-09,2104.2,2105
1378.5000,0,0.7425,3.0341e-09,2099.3,2100
1379.1000,0,0.7425,3.0441e-09,2094.4,2095.1
1379.7000,0,0.7425,3.0547e-09,2089.5,2090.3
1380.3000,0,0.7425,3.0659e-09,2084.6,2085.4
1380.9000,0,0.7425,3.0776e-09,2079.8,2080.5
1381.5000,0,0.7425,3.09e-09,2074.9,2075.6
1382.1000,0,0.7425,3.103e-09,2070,2070.8
1382.7000,0,0.7425,3.1165e-09,2065.2,2065.9
1383.3000,0,0.7425,3.1303e-09,2060.4,2061.1
1383.9000,0,0.7425,3.144e-09,2055.5,2056.3
1384.5000,0,0.7425,3.1575e-09,2050.7,2051.4
1385.1000,0,0.7425,3.171e-09,2045.9,2046.6
1385.7000,0,0.7425,3.1843e-09,2041.1,2041.8
1386.3000,0,0.7425,3.1976e-09,2036.3,2037
1386.9000,0,0.7425,3.2107e-09,2031.5,2032.2
1387.5000,0,0.7425,3.2236e-09,2026.7,2027.4
1388.1000,0,0.7425,3.2365e-09,2021.9,2022.6
1388.7000,0,0.7425,3.2493e-09,2017.1,2017.9
1389.3000,0,0.7425,3.2619e-09,2012.3,2013.1
1389.9000,0,0.7425,3.2744e-09,2007.6,2008.3
1390.5000,0,0.7425,3.2869e-09,2002.8,2003.5
1391.1000,0,0.7425,3.2991e-09,1998,1998.8
1391.7000,0,0.7425,3.3113e-09,1993.3,1994
